Drug Name,Drug ID,Disease Name,Disease ID,Inference Score,geneInferences,cluster
Quinapril,D000077583,"Cell Transformation, Neoplastic",MESH:D002471,16.99,IL6,0
Quinapril,D000077583,"Cell Transformation, Neoplastic",MESH:D002471,16.99,MYC,0
Quinapril,D000077583,"Cell Transformation, Neoplastic",MESH:D002471,16.99,TGFB1,0
2-Methoxyestradiol,D000077584,"Neoplasm Recurrence, Local",MESH:D009364,11.57,H2AX,3
2-Methoxyestradiol,D000077584,"Neoplasm Recurrence, Local",MESH:D009364,11.57,PTGS2,3
2-Methoxyestradiol,D000077584,"Neoplasm Recurrence, Local",MESH:D009364,11.57,VEGFA,3
2-Methoxyestradiol,D000077584,Lymphatic Metastasis,MESH:D008207,3.76,SOD2,3
2-Methoxyestradiol,D000077584,Neoplasm Metastasis,MESH:D009362,13.64,CTNNB1,3
2-Methoxyestradiol,D000077584,Neoplasm Metastasis,MESH:D009362,13.64,EPO,3
2-Methoxyestradiol,D000077584,Neoplasm Metastasis,MESH:D009362,13.64,PTGS2,3
2-Methoxyestradiol,D000077584,Neoplasm Metastasis,MESH:D009362,13.64,SOD2,3
2-Methoxyestradiol,D000077584,Neoplasm Metastasis,MESH:D009362,13.64,TGFB1,3
2-Methoxyestradiol,D000077584,Neoplasm Metastasis,MESH:D009362,13.64,VEGFA,3
2-Methoxyestradiol,D000077584,"Neoplasm Regression, Spontaneous",MESH:D009365,5.13,TGFB1,3
2-Methoxyestradiol,D000077584,Neoplasm Invasiveness,MESH:D009361,17.24,CTNNB1,0
2-Methoxyestradiol,D000077584,Neoplasm Invasiveness,MESH:D009361,17.24,EPO,0
2-Methoxyestradiol,D000077584,Neoplasm Invasiveness,MESH:D009361,17.24,HIF1A,0
2-Methoxyestradiol,D000077584,Neoplasm Invasiveness,MESH:D009361,17.24,IL1B,0
2-Methoxyestradiol,D000077584,Neoplasm Invasiveness,MESH:D009361,17.24,RELA,0
2-Methoxyestradiol,D000077584,Neoplasm Invasiveness,MESH:D009361,17.24,SOD2,0
2-Methoxyestradiol,D000077584,Neoplasm Invasiveness,MESH:D009361,17.24,TGFB1,0
2-Methoxyestradiol,D000077584,"Cell Transformation, Neoplastic",MESH:D002471,25.65,BCL2,0
2-Methoxyestradiol,D000077584,"Cell Transformation, Neoplastic",MESH:D002471,25.65,CCND1,0
2-Methoxyestradiol,D000077584,"Cell Transformation, Neoplastic",MESH:D002471,25.65,CTNNB1,0
2-Methoxyestradiol,D000077584,"Cell Transformation, Neoplastic",MESH:D002471,25.65,HIF1A,0
2-Methoxyestradiol,D000077584,"Cell Transformation, Neoplastic",MESH:D002471,25.65,NANOG,0
2-Methoxyestradiol,D000077584,"Cell Transformation, Neoplastic",MESH:D002471,25.65,RELA,0
2-Methoxyestradiol,D000077584,"Cell Transformation, Neoplastic",MESH:D002471,25.65,SLC2A1,0
2-Methoxyestradiol,D000077584,"Cell Transformation, Neoplastic",MESH:D002471,25.65,SOD2,0
2-Methoxyestradiol,D000077584,"Cell Transformation, Neoplastic",MESH:D002471,25.65,TGFB1,0
2-Methoxyestradiol,D000077584,Anaplasia,MESH:D000708,5.36,HIF1A,3
Deferasirox,D000077588,Neoplasm Metastasis,MESH:D009362,3.53,LCN2,3
Eucalyptol,D000077591,Neoplasm Metastasis,MESH:D009362,15.14,EZR,0
Eucalyptol,D000077591,Neoplasm Metastasis,MESH:D009362,15.14,IL6,0
Eucalyptol,D000077591,Neoplasm Metastasis,MESH:D009362,15.14,MAPK9,0
Eucalyptol,D000077591,Neoplasm Metastasis,MESH:D009362,15.14,PXN,0
Eucalyptol,D000077591,Neoplasm Metastasis,MESH:D009362,15.14,RAC1,0
Eucalyptol,D000077591,Neoplasm Metastasis,MESH:D009362,15.14,TNF,0
Eucalyptol,D000077591,"Cell Transformation, Neoplastic",MESH:D002471,24.05,CXCL8,0
Eucalyptol,D000077591,"Cell Transformation, Neoplastic",MESH:D002471,24.05,GSK3B,0
Eucalyptol,D000077591,"Cell Transformation, Neoplastic",MESH:D002471,24.05,IL6,0
Eucalyptol,D000077591,"Cell Transformation, Neoplastic",MESH:D002471,24.05,MAPK8,0
Eucalyptol,D000077591,"Cell Transformation, Neoplastic",MESH:D002471,24.05,PTK2,0
Eucalyptol,D000077591,"Cell Transformation, Neoplastic",MESH:D002471,24.05,PXN,0
Eucalyptol,D000077591,"Cell Transformation, Neoplastic",MESH:D002471,24.05,RAC1,0
Eucalyptol,D000077591,"Cell Transformation, Neoplastic",MESH:D002471,24.05,RELA,0
Eucalyptol,D000077591,Neoplasm Invasiveness,MESH:D009361,22.66,CTSD,0
Eucalyptol,D000077591,Neoplasm Invasiveness,MESH:D009361,22.66,IL6,0
Eucalyptol,D000077591,Neoplasm Invasiveness,MESH:D009361,22.66,PTK2,0
Eucalyptol,D000077591,Neoplasm Invasiveness,MESH:D009361,22.66,RELA,0
Eucalyptol,D000077591,Neoplasm Invasiveness,MESH:D009361,22.66,RHOA,0
Eucalyptol,D000077591,Neoplasm Invasiveness,MESH:D009361,22.66,SRC,0
Eucalyptol,D000077591,Neoplasm Invasiveness,MESH:D009361,22.66,TLN1,0
Eucalyptol,D000077591,Neoplasm Invasiveness,MESH:D009361,22.66,TNF,0
Maraviroc,D000077592,Neoplasm Invasiveness,MESH:D009361,3.69,CCL5,3
Reboxetine,D000077593,"Cell Transformation, Neoplastic",MESH:D002471,3.15,FOS,3
Vildagliptin,D000077597,Neoplasm Invasiveness,MESH:D009361,3.19,RELA,3
Vildagliptin,D000077597,"Cell Transformation, Neoplastic",MESH:D002471,6.83,BCL2,3
Vildagliptin,D000077597,"Cell Transformation, Neoplastic",MESH:D002471,6.83,RELA,3
Tolvaptan,D000077602,Neoplasm Metastasis,MESH:D009362,3.67,ABCC4,3
Nandrolone Decanoate,D000077603,"Cell Transformation, Neoplastic",MESH:D002471,2.76,MMP9,3
Nandrolone Decanoate,D000077603,Neoplasm Metastasis,MESH:D009362,8.46,ACE,3
Nandrolone Decanoate,D000077603,Neoplasm Metastasis,MESH:D009362,8.46,AGTR2,3
Nandrolone Decanoate,D000077603,Neoplasm Metastasis,MESH:D009362,8.46,MMP9,3
Nandrolone Decanoate,D000077603,Neoplasm Metastasis,MESH:D009362,8.46,TNF,3
Nandrolone Decanoate,D000077603,Neoplasm Invasiveness,MESH:D009361,4.07,MMP9,3
Nandrolone Decanoate,D000077603,Neoplasm Invasiveness,MESH:D009361,4.07,TNF,3
Trabectedin,D000077606,Lymphatic Metastasis,MESH:D008207,4.41,MTOR,3
Trabectedin,D000077606,Neoplasm Metastasis,MESH:D009362,3.54,DHFR,3
Trabectedin,D000077606,Neoplasm Invasiveness,MESH:D009361,2.96,CYP2E1,3
Trabectedin,D000077606,"Cell Transformation, Neoplastic",MESH:D002471,2.92,CCND1,3
O-(Chloroacetylcarbamoyl)fumagillol,D000077609,Neoplasm Invasiveness,MESH:D009361,9.53,MMP9,3
O-(Chloroacetylcarbamoyl)fumagillol,D000077609,Neoplasm Invasiveness,MESH:D009361,9.53,RELA,3
O-(Chloroacetylcarbamoyl)fumagillol,D000077609,Neoplasm Invasiveness,MESH:D009361,9.53,SOD2,3
O-(Chloroacetylcarbamoyl)fumagillol,D000077609,"Cell Transformation, Neoplastic",MESH:D002471,28.53,CCND1,1
O-(Chloroacetylcarbamoyl)fumagillol,D000077609,"Cell Transformation, Neoplastic",MESH:D002471,28.53,MMP9,1
O-(Chloroacetylcarbamoyl)fumagillol,D000077609,"Cell Transformation, Neoplastic",MESH:D002471,28.53,NFKB1,1
O-(Chloroacetylcarbamoyl)fumagillol,D000077609,"Cell Transformation, Neoplastic",MESH:D002471,28.53,NOS2,1
O-(Chloroacetylcarbamoyl)fumagillol,D000077609,"Cell Transformation, Neoplastic",MESH:D002471,28.53,RELA,1
O-(Chloroacetylcarbamoyl)fumagillol,D000077609,"Cell Transformation, Neoplastic",MESH:D002471,28.53,SOD2,1
O-(Chloroacetylcarbamoyl)fumagillol,D000077609,"Cell Transformation, Neoplastic",MESH:D002471,28.53,TP53,1
O-(Chloroacetylcarbamoyl)fumagillol,D000077609,Neoplasm Metastasis,MESH:D009362,13.23,MMP9,3
O-(Chloroacetylcarbamoyl)fumagillol,D000077609,Neoplasm Metastasis,MESH:D009362,13.23,RB1,3
O-(Chloroacetylcarbamoyl)fumagillol,D000077609,Neoplasm Metastasis,MESH:D009362,13.23,SOD2,3
O-(Chloroacetylcarbamoyl)fumagillol,D000077609,Neoplasm Metastasis,MESH:D009362,13.23,TP53,3
O-(Chloroacetylcarbamoyl)fumagillol,D000077609,Lymphatic Metastasis,MESH:D008207,4.4,SOD2,3
Bexarotene,D000077610,"Cell Transformation, Neoplastic",MESH:D002471,25.79,ACTG1,0
Bexarotene,D000077610,"Cell Transformation, Neoplastic",MESH:D002471,25.79,AKR1C1,0
Bexarotene,D000077610,"Cell Transformation, Neoplastic",MESH:D002471,25.79,AKR1C3,0
Bexarotene,D000077610,"Cell Transformation, Neoplastic",MESH:D002471,25.79,ARL6IP5,0
Bexarotene,D000077610,"Cell Transformation, Neoplastic",MESH:D002471,25.79,CCND1,0
Bexarotene,D000077610,"Cell Transformation, Neoplastic",MESH:D002471,25.79,EGF,0
Bexarotene,D000077610,"Cell Transformation, Neoplastic",MESH:D002471,25.79,ESR1,0
Bexarotene,D000077610,"Cell Transformation, Neoplastic",MESH:D002471,25.79,FN1,0
Bexarotene,D000077610,"Cell Transformation, Neoplastic",MESH:D002471,25.79,KRT14,0
Bexarotene,D000077610,"Cell Transformation, Neoplastic",MESH:D002471,25.79,KRT15,0
Bexarotene,D000077610,"Cell Transformation, Neoplastic",MESH:D002471,25.79,KRT5,0
Bexarotene,D000077610,"Cell Transformation, Neoplastic",MESH:D002471,25.79,LGALS3,0
Bexarotene,D000077610,"Cell Transformation, Neoplastic",MESH:D002471,25.79,LOXL2,0
Bexarotene,D000077610,"Cell Transformation, Neoplastic",MESH:D002471,25.79,MMP14,0
Bexarotene,D000077610,"Cell Transformation, Neoplastic",MESH:D002471,25.79,MUC1,0
Bexarotene,D000077610,"Cell Transformation, Neoplastic",MESH:D002471,25.79,NOS2,0
Bexarotene,D000077610,"Cell Transformation, Neoplastic",MESH:D002471,25.79,POR,0
Bexarotene,D000077610,"Cell Transformation, Neoplastic",MESH:D002471,25.79,PROM1,0
Bexarotene,D000077610,"Cell Transformation, Neoplastic",MESH:D002471,25.79,TP53,0
Bexarotene,D000077610,Lymphatic Metastasis,MESH:D008207,3.33,ANGPTL4,3
Bexarotene,D000077610,Neoplasm Metastasis,MESH:D009362,25.54,ALDOA,1
Bexarotene,D000077610,Neoplasm Metastasis,MESH:D009362,25.54,ANGPTL4,1
Bexarotene,D000077610,Neoplasm Metastasis,MESH:D009362,25.54,CSF1R,1
Bexarotene,D000077610,Neoplasm Metastasis,MESH:D009362,25.54,DIO3,1
Bexarotene,D000077610,Neoplasm Metastasis,MESH:D009362,25.54,EGF,1
Bexarotene,D000077610,Neoplasm Metastasis,MESH:D009362,25.54,ENPP2,1
Bexarotene,D000077610,Neoplasm Metastasis,MESH:D009362,25.54,ERP29,1
Bexarotene,D000077610,Neoplasm Metastasis,MESH:D009362,25.54,ESR1,1
Bexarotene,D000077610,Neoplasm Metastasis,MESH:D009362,25.54,ID1,1
Bexarotene,D000077610,Neoplasm Metastasis,MESH:D009362,25.54,IGF1,1
Bexarotene,D000077610,Neoplasm Metastasis,MESH:D009362,25.54,IL18,1
Bexarotene,D000077610,Neoplasm Metastasis,MESH:D009362,25.54,LGALS3,1
Bexarotene,D000077610,Neoplasm Metastasis,MESH:D009362,25.54,MMP1,1
Bexarotene,D000077610,Neoplasm Metastasis,MESH:D009362,25.54,PLAUR,1
Bexarotene,D000077610,Neoplasm Metastasis,MESH:D009362,25.54,PRNP,1
Bexarotene,D000077610,Neoplasm Metastasis,MESH:D009362,25.54,RB1,1
Bexarotene,D000077610,Neoplasm Metastasis,MESH:D009362,25.54,SERPINA1,1
Bexarotene,D000077610,Neoplasm Metastasis,MESH:D009362,25.54,SPP1,1
Bexarotene,D000077610,Neoplasm Metastasis,MESH:D009362,25.54,TP53,1
Bexarotene,D000077610,Neoplasm Metastasis,MESH:D009362,25.54,TPM4,1
Bexarotene,D000077610,Neoplasm Metastasis,MESH:D009362,25.54,VEGFA,1
Bexarotene,D000077610,Neoplasm Invasiveness,MESH:D009361,29.03,ALDOA,1
Bexarotene,D000077610,Neoplasm Invasiveness,MESH:D009361,29.03,ANGPTL4,1
Bexarotene,D000077610,Neoplasm Invasiveness,MESH:D009361,29.03,ARF1,1
Bexarotene,D000077610,Neoplasm Invasiveness,MESH:D009361,29.03,CALR,1
Bexarotene,D000077610,Neoplasm Invasiveness,MESH:D009361,29.03,CYP2E1,1
Bexarotene,D000077610,Neoplasm Invasiveness,MESH:D009361,29.03,EDNRB,1
Bexarotene,D000077610,Neoplasm Invasiveness,MESH:D009361,29.03,EGF,1
Bexarotene,D000077610,Neoplasm Invasiveness,MESH:D009361,29.03,ENO1,1
Bexarotene,D000077610,Neoplasm Invasiveness,MESH:D009361,29.03,ESR1,1
Bexarotene,D000077610,Neoplasm Invasiveness,MESH:D009361,29.03,FN1,1
Bexarotene,D000077610,Neoplasm Invasiveness,MESH:D009361,29.03,GLYCAM1,1
Bexarotene,D000077610,Neoplasm Invasiveness,MESH:D009361,29.03,IGF1,1
Bexarotene,D000077610,Neoplasm Invasiveness,MESH:D009361,29.03,INS,1
Bexarotene,D000077610,Neoplasm Invasiveness,MESH:D009361,29.03,LDHB,1
Bexarotene,D000077610,Neoplasm Invasiveness,MESH:D009361,29.03,LOXL2,1
Bexarotene,D000077610,Neoplasm Invasiveness,MESH:D009361,29.03,MMP1,1
Bexarotene,D000077610,Neoplasm Invasiveness,MESH:D009361,29.03,MMP14,1
Bexarotene,D000077610,Neoplasm Invasiveness,MESH:D009361,29.03,PLAUR,1
Bexarotene,D000077610,Neoplasm Invasiveness,MESH:D009361,29.03,RPSA,1
Bexarotene,D000077610,Neoplasm Invasiveness,MESH:D009361,29.03,SORL1,1
Bexarotene,D000077610,Neoplasm Invasiveness,MESH:D009361,29.03,TF,1
Bexarotene,D000077610,Neoplasm Invasiveness,MESH:D009361,29.03,ZBTB16,1
Bexarotene,D000077610,"Neoplasm Recurrence, Local",MESH:D009364,7.92,AR,3
Bexarotene,D000077610,"Neoplasm Recurrence, Local",MESH:D009364,7.92,DNMT3A,3
Bexarotene,D000077610,"Neoplasm Recurrence, Local",MESH:D009364,7.92,ESR1,3
Bexarotene,D000077610,"Neoplasm Recurrence, Local",MESH:D009364,7.92,VEGFA,3
Etoricoxib,D000077613,Neoplasm Metastasis,MESH:D009362,2.64,PTGS2,3
Etoricoxib,D000077613,"Neoplasm Recurrence, Local",MESH:D009364,3.62,PTGS2,3
Triclabendazole,D000077682,"Cell Transformation, Neoplastic",MESH:D002471,4.36,KCNH2,3
Tirapazamine,D000077704,Neoplasm Metastasis,MESH:D009362,11.89,CAT,3
Tirapazamine,D000077704,Neoplasm Metastasis,MESH:D009362,11.89,TP53,3
Tirapazamine,D000077704,Neoplasm Metastasis,MESH:D009362,11.89,TRP53,3
Tirapazamine,D000077704,Neoplasm Invasiveness,MESH:D009361,7.43,CAT,3
Tirapazamine,D000077704,Neoplasm Invasiveness,MESH:D009361,7.43,CYP2E1,3
Tirapazamine,D000077704,"Cell Transformation, Neoplastic",MESH:D002471,18.02,CAT,0
Tirapazamine,D000077704,"Cell Transformation, Neoplastic",MESH:D002471,18.02,POR,0
Tirapazamine,D000077704,"Cell Transformation, Neoplastic",MESH:D002471,18.02,TP53,0
Tirapazamine,D000077704,"Cell Transformation, Neoplastic",MESH:D002471,18.02,TRP53,0
Nateglinide,D000077715,Neoplasm Invasiveness,MESH:D009361,3.69,INS,3
Nateglinide,D000077715,Neoplasm Metastasis,MESH:D009362,3.86,ABCC4,3
Afatinib,D000077716,Neoplasm Metastasis,MESH:D009362,10.97,EGF,3
Afatinib,D000077716,Neoplasm Metastasis,MESH:D009362,10.97,EGFR,3
Afatinib,D000077716,Neoplasm Metastasis,MESH:D009362,10.97,EHMT2,3
Afatinib,D000077716,"Neoplasm Recurrence, Local",MESH:D009364,4.57,EGFR,3
Afatinib,D000077716,Neoplasm Invasiveness,MESH:D009361,11.01,EGF,3
Afatinib,D000077716,Neoplasm Invasiveness,MESH:D009361,11.01,EGFR,3
Afatinib,D000077716,Neoplasm Invasiveness,MESH:D009361,11.01,RELA,3
Afatinib,D000077716,"Cell Transformation, Neoplastic",MESH:D002471,16.33,EGF,0
Afatinib,D000077716,"Cell Transformation, Neoplastic",MESH:D002471,16.33,EHMT2,0
Afatinib,D000077716,"Cell Transformation, Neoplastic",MESH:D002471,16.33,NFKB1,0
Afatinib,D000077716,"Cell Transformation, Neoplastic",MESH:D002471,16.33,RELA,0
Cefepime,D000077723,Neoplasm Invasiveness,MESH:D009361,2.58,CAT,3
Cefepime,D000077723,"Cell Transformation, Neoplastic",MESH:D002471,5.2,CAT,3
Cefepime,D000077723,"Cell Transformation, Neoplastic",MESH:D002471,5.2,EIF3I,3
Cefepime,D000077723,Neoplasm Metastasis,MESH:D009362,6.81,CAT,3
Cefepime,D000077723,Neoplasm Metastasis,MESH:D009362,6.81,DHFR,3
Cefepime,D000077723,Neoplasm Metastasis,MESH:D009362,6.81,NPPA,3
Dronedarone,D000077764,"Cell Transformation, Neoplastic",MESH:D002471,10.29,CCND1,3
Dronedarone,D000077764,"Cell Transformation, Neoplastic",MESH:D002471,10.29,ESR1,3
Dronedarone,D000077764,"Cell Transformation, Neoplastic",MESH:D002471,10.29,KCNH2,3
Dronedarone,D000077764,"Cell Transformation, Neoplastic",MESH:D002471,10.29,SOD2,3
Dronedarone,D000077764,Lymphatic Metastasis,MESH:D008207,3.92,SOD2,3
Dronedarone,D000077764,Neoplasm Metastasis,MESH:D009362,4.47,ESR1,3
Dronedarone,D000077764,Neoplasm Metastasis,MESH:D009362,4.47,SOD2,3
Dronedarone,D000077764,"Neoplasm Recurrence, Local",MESH:D009364,7.95,ESR1,3
Dronedarone,D000077764,"Neoplasm Recurrence, Local",MESH:D009364,7.95,H2AX,3
Dronedarone,D000077764,Neoplasm Invasiveness,MESH:D009361,6.87,CYP2E1,3
Dronedarone,D000077764,Neoplasm Invasiveness,MESH:D009361,6.87,ESR1,3
Dronedarone,D000077764,Neoplasm Invasiveness,MESH:D009361,6.87,SOD2,3
Panobinostat,D000077767,Carcinogenesis,MESH:D063646,3.48,ABL1,3
Panobinostat,D000077767,Carcinogenesis,MESH:D063646,3.48,NFE2L2,3
Panobinostat,D000077767,Neoplasm Metastasis,MESH:D009362,27.48,ACKR3,1
Panobinostat,D000077767,Neoplasm Metastasis,MESH:D009362,27.48,ANXA1,1
Panobinostat,D000077767,Neoplasm Metastasis,MESH:D009362,27.48,CD44,1
Panobinostat,D000077767,Neoplasm Metastasis,MESH:D009362,27.48,CDH1,1
Panobinostat,D000077767,Neoplasm Metastasis,MESH:D009362,27.48,CDH2,1
Panobinostat,D000077767,Neoplasm Metastasis,MESH:D009362,27.48,CXCL12,1
Panobinostat,D000077767,Neoplasm Metastasis,MESH:D009362,27.48,CXCR4,1
Panobinostat,D000077767,Neoplasm Metastasis,MESH:D009362,27.48,EGF,1
Panobinostat,D000077767,Neoplasm Metastasis,MESH:D009362,27.48,ENPP2,1
Panobinostat,D000077767,Neoplasm Metastasis,MESH:D009362,27.48,ERBB3,1
Panobinostat,D000077767,Neoplasm Metastasis,MESH:D009362,27.48,EZR,1
Panobinostat,D000077767,Neoplasm Metastasis,MESH:D009362,27.48,FLT1,1
Panobinostat,D000077767,Neoplasm Metastasis,MESH:D009362,27.48,LGALS3,1
Panobinostat,D000077767,Neoplasm Metastasis,MESH:D009362,27.48,MAPK1,1
Panobinostat,D000077767,Neoplasm Metastasis,MESH:D009362,27.48,MAPK3,1
Panobinostat,D000077767,Neoplasm Metastasis,MESH:D009362,27.48,MYC,1
Panobinostat,D000077767,Neoplasm Metastasis,MESH:D009362,27.48,MYLK,1
Panobinostat,D000077767,Neoplasm Metastasis,MESH:D009362,27.48,NFE2L2,1
Panobinostat,D000077767,Neoplasm Metastasis,MESH:D009362,27.48,PLAU,1
Panobinostat,D000077767,Neoplasm Metastasis,MESH:D009362,27.48,PRNP,1
Panobinostat,D000077767,Neoplasm Metastasis,MESH:D009362,27.48,ROR1,1
Panobinostat,D000077767,Neoplasm Metastasis,MESH:D009362,27.48,S100A4,1
Panobinostat,D000077767,Neoplasm Metastasis,MESH:D009362,27.48,SLC39A6,1
Panobinostat,D000077767,Neoplasm Metastasis,MESH:D009362,27.48,SLC7A11,1
Panobinostat,D000077767,Neoplasm Metastasis,MESH:D009362,27.48,SNAI2,1
Panobinostat,D000077767,Neoplasm Metastasis,MESH:D009362,27.48,SOX9,1
Panobinostat,D000077767,Neoplasm Metastasis,MESH:D009362,27.48,SPP1,1
Panobinostat,D000077767,Neoplasm Metastasis,MESH:D009362,27.48,STAT3,1
Panobinostat,D000077767,Neoplasm Metastasis,MESH:D009362,27.48,TFPI2,1
Panobinostat,D000077767,Neoplasm Metastasis,MESH:D009362,27.48,TNFSF10,1
Panobinostat,D000077767,Neoplasm Metastasis,MESH:D009362,27.48,TP53,1
Panobinostat,D000077767,Neoplasm Metastasis,MESH:D009362,27.48,TP63,1
Panobinostat,D000077767,Neoplasm Metastasis,MESH:D009362,27.48,TWIST1,1
Panobinostat,D000077767,Neoplasm Metastasis,MESH:D009362,27.48,YAP1,1
Panobinostat,D000077767,Neoplastic Processes,MESH:D009385,5.39,APOBEC3B,3
Panobinostat,D000077767,Neoplastic Processes,MESH:D009385,5.39,ETV1,3
Panobinostat,D000077767,Neoplasm Invasiveness,MESH:D009361,23.21,AHNAK,0
Panobinostat,D000077767,Neoplasm Invasiveness,MESH:D009361,23.21,ANXA1,0
Panobinostat,D000077767,Neoplasm Invasiveness,MESH:D009361,23.21,ANXA2,0
Panobinostat,D000077767,Neoplasm Invasiveness,MESH:D009361,23.21,CDH1,0
Panobinostat,D000077767,Neoplasm Invasiveness,MESH:D009361,23.21,CDH2,0
Panobinostat,D000077767,Neoplasm Invasiveness,MESH:D009361,23.21,CXCL12,0
Panobinostat,D000077767,Neoplasm Invasiveness,MESH:D009361,23.21,CXCR4,0
Panobinostat,D000077767,Neoplasm Invasiveness,MESH:D009361,23.21,EDNRB,0
Panobinostat,D000077767,Neoplasm Invasiveness,MESH:D009361,23.21,EGF,0
Panobinostat,D000077767,Neoplasm Invasiveness,MESH:D009361,23.21,HMOX1,0
Panobinostat,D000077767,Neoplasm Invasiveness,MESH:D009361,23.21,ID4,0
Panobinostat,D000077767,Neoplasm Invasiveness,MESH:D009361,23.21,KRT19,0
Panobinostat,D000077767,Neoplasm Invasiveness,MESH:D009361,23.21,MAPK1,0
Panobinostat,D000077767,Neoplasm Invasiveness,MESH:D009361,23.21,MAPK3,0
Panobinostat,D000077767,Neoplasm Invasiveness,MESH:D009361,23.21,MMP14,0
Panobinostat,D000077767,Neoplasm Invasiveness,MESH:D009361,23.21,MYLK,0
Panobinostat,D000077767,Neoplasm Invasiveness,MESH:D009361,23.21,NFE2L2,0
Panobinostat,D000077767,Neoplasm Invasiveness,MESH:D009361,23.21,NRG1,0
Panobinostat,D000077767,Neoplasm Invasiveness,MESH:D009361,23.21,PAX6,0
Panobinostat,D000077767,Neoplasm Invasiveness,MESH:D009361,23.21,PKM,0
Panobinostat,D000077767,Neoplasm Invasiveness,MESH:D009361,23.21,PLAU,0
Panobinostat,D000077767,Neoplasm Invasiveness,MESH:D009361,23.21,RELA,0
Panobinostat,D000077767,Neoplasm Invasiveness,MESH:D009361,23.21,S100A11,0
Panobinostat,D000077767,Neoplasm Invasiveness,MESH:D009361,23.21,S100A4,0
Panobinostat,D000077767,Neoplasm Invasiveness,MESH:D009361,23.21,SNAI2,0
Panobinostat,D000077767,Neoplasm Invasiveness,MESH:D009361,23.21,SOX11,0
Panobinostat,D000077767,Neoplasm Invasiveness,MESH:D009361,23.21,SOX9,0
Panobinostat,D000077767,Neoplasm Invasiveness,MESH:D009361,23.21,TWIST1,0
Panobinostat,D000077767,Neoplasm Invasiveness,MESH:D009361,23.21,ZBTB16,0
Panobinostat,D000077767,Neoplasm Invasiveness,MESH:D009361,23.21,ZEB1,0
Panobinostat,D000077767,Neoplasm Seeding,MESH:D009366,4.22,CDH1,3
Panobinostat,D000077767,"Cell Transformation, Neoplastic",MESH:D002471,25.87,BCL2,0
Panobinostat,D000077767,"Cell Transformation, Neoplastic",MESH:D002471,25.87,CDH1,0
Panobinostat,D000077767,"Cell Transformation, Neoplastic",MESH:D002471,25.87,CLDN1,0
Panobinostat,D000077767,"Cell Transformation, Neoplastic",MESH:D002471,25.87,CTNND2,0
Panobinostat,D000077767,"Cell Transformation, Neoplastic",MESH:D002471,25.87,CXCR4,0
Panobinostat,D000077767,"Cell Transformation, Neoplastic",MESH:D002471,25.87,EBF1,0
Panobinostat,D000077767,"Cell Transformation, Neoplastic",MESH:D002471,25.87,EDN1,0
Panobinostat,D000077767,"Cell Transformation, Neoplastic",MESH:D002471,25.87,EGF,0
Panobinostat,D000077767,"Cell Transformation, Neoplastic",MESH:D002471,25.87,EPAS1,0
Panobinostat,D000077767,"Cell Transformation, Neoplastic",MESH:D002471,25.87,JUN,0
Panobinostat,D000077767,"Cell Transformation, Neoplastic",MESH:D002471,25.87,KRT19,0
Panobinostat,D000077767,"Cell Transformation, Neoplastic",MESH:D002471,25.87,LGALS3,0
Panobinostat,D000077767,"Cell Transformation, Neoplastic",MESH:D002471,25.87,LIN28B,0
Panobinostat,D000077767,"Cell Transformation, Neoplastic",MESH:D002471,25.87,MMP14,0
Panobinostat,D000077767,"Cell Transformation, Neoplastic",MESH:D002471,25.87,MYC,0
Panobinostat,D000077767,"Cell Transformation, Neoplastic",MESH:D002471,25.87,MYCN,0
Panobinostat,D000077767,"Cell Transformation, Neoplastic",MESH:D002471,25.87,NANOG,0
Panobinostat,D000077767,"Cell Transformation, Neoplastic",MESH:D002471,25.87,NRG1,0
Panobinostat,D000077767,"Cell Transformation, Neoplastic",MESH:D002471,25.87,NSD2,0
Panobinostat,D000077767,"Cell Transformation, Neoplastic",MESH:D002471,25.87,PIM1,0
Panobinostat,D000077767,"Cell Transformation, Neoplastic",MESH:D002471,25.87,RELA,0
Panobinostat,D000077767,"Cell Transformation, Neoplastic",MESH:D002471,25.87,SLC16A1,0
Panobinostat,D000077767,"Cell Transformation, Neoplastic",MESH:D002471,25.87,SLC40A1,0
Panobinostat,D000077767,"Cell Transformation, Neoplastic",MESH:D002471,25.87,STAT3,0
Panobinostat,D000077767,"Cell Transformation, Neoplastic",MESH:D002471,25.87,TNFAIP3,0
Panobinostat,D000077767,"Cell Transformation, Neoplastic",MESH:D002471,25.87,TP53,0
Panobinostat,D000077767,"Cell Transformation, Neoplastic",MESH:D002471,25.87,TP63,0
Panobinostat,D000077767,"Cell Transformation, Neoplastic",MESH:D002471,25.87,WNT5A,0
Panobinostat,D000077767,"Cell Transformation, Neoplastic",MESH:D002471,25.87,ZEB1,0
Panobinostat,D000077767,Lymphatic Metastasis,MESH:D008207,4.81,ANXA1,3
Panobinostat,D000077767,Lymphatic Metastasis,MESH:D008207,4.81,SFN,3
Panobinostat,D000077767,Lymphatic Metastasis,MESH:D008207,4.81,STAT3,3
Panobinostat,D000077767,"Neoplasm Recurrence, Local",MESH:D009364,10.35,CLDN4,3
Panobinostat,D000077767,"Neoplasm Recurrence, Local",MESH:D009364,10.35,H2AX,3
Panobinostat,D000077767,"Neoplasm Recurrence, Local",MESH:D009364,10.35,ISL1,3
