Drug Name,Drug ID,Disease Name,Disease ID,Inference Score,geneInferences
salicylsalicylic acid,C014182,"Cell Transformation, Neoplastic",MESH:D002471,12.08,RELA
salicylsalicylic acid,C014182,"Cell Transformation, Neoplastic",MESH:D002471,12.08,SOD2
salicylsalicylic acid,C014182,"Neoplasm Recurrence, Local",MESH:D009364,4.52,VEGFA
salicylsalicylic acid,C014182,Neoplasm Invasiveness,MESH:D009361,11.59,IL6
salicylsalicylic acid,C014182,Neoplasm Invasiveness,MESH:D009361,11.59,RELA
salicylsalicylic acid,C014182,Neoplasm Invasiveness,MESH:D009361,11.59,SOD2
salicylsalicylic acid,C014182,Neoplasm Metastasis,MESH:D009362,11.41,IL6
salicylsalicylic acid,C014182,Neoplasm Metastasis,MESH:D009362,11.41,SOD2
salicylsalicylic acid,C014182,Neoplasm Metastasis,MESH:D009362,11.41,VEGFA
tiamulin,C014224,"Cell Transformation, Neoplastic",MESH:D002471,4.36,KCNH2
tocophersolan,C014225,Neoplasm Metastasis,MESH:D009362,4.25,ABCB1
diflorasone,C014477,Neoplasm Invasiveness,MESH:D009361,7.74,CCL5
diflorasone,C014477,Neoplasm Invasiveness,MESH:D009361,7.74,IL6
diflorasone,C014477,"Cell Transformation, Neoplastic",MESH:D002471,3.41,IL6
diflorasone,C014477,Neoplasm Metastasis,MESH:D009362,3.28,IL6
flunixin meglumine,C014558,Neoplasm Invasiveness,MESH:D009361,3.73,CYP2E1
flunixin meglumine,C014558,Neoplasm Metastasis,MESH:D009362,3.71,ABCB1
formestane,C014594,Neoplasm Invasiveness,MESH:D009361,3.49,ESR1
formestane,C014594,Neoplasm Metastasis,MESH:D009362,7.23,CYP19A1
formestane,C014594,Neoplasm Metastasis,MESH:D009362,7.23,ESR1
formestane,C014594,"Cell Transformation, Neoplastic",MESH:D002471,3.57,ESR1
formestane,C014594,"Neoplasm Recurrence, Local",MESH:D009364,10.6,AR
formestane,C014594,"Neoplasm Recurrence, Local",MESH:D009364,10.6,ESR1
retinol palmitate,C014794,"Cell Transformation, Neoplastic",MESH:D002471,5.36,CAT
retinol palmitate,C014794,"Cell Transformation, Neoplastic",MESH:D002471,5.36,MMP9
retinol palmitate,C014794,Neoplasm Metastasis,MESH:D009362,4.98,CAT
retinol palmitate,C014794,Neoplasm Metastasis,MESH:D009362,4.98,MMP9
retinol palmitate,C014794,Neoplasm Invasiveness,MESH:D009361,7.92,CAT
retinol palmitate,C014794,Neoplasm Invasiveness,MESH:D009361,7.92,IL1RN
retinol palmitate,C014794,Neoplasm Invasiveness,MESH:D009361,7.92,MMP9
amitraz,C014983,"Cell Transformation, Neoplastic",MESH:D002471,6.91,CAT
amitraz,C014983,"Cell Transformation, Neoplastic",MESH:D002471,6.91,POR
amitraz,C014983,"Cell Transformation, Neoplastic",MESH:D002471,6.91,SOD1
amitraz,C014983,Neoplasm Metastasis,MESH:D009362,6.23,CAT
amitraz,C014983,Neoplasm Metastasis,MESH:D009362,6.23,CYP19A1
amitraz,C014983,Neoplasm Metastasis,MESH:D009362,6.23,NFE2L2
amitraz,C014983,Neoplasm Invasiveness,MESH:D009361,6.39,CAT
amitraz,C014983,Neoplasm Invasiveness,MESH:D009361,6.39,CYP2E1
amitraz,C014983,Neoplasm Invasiveness,MESH:D009361,6.39,NFE2L2
amitraz,C014983,Carcinogenesis,MESH:D063646,3.72,NFE2L2
1-(3-chlorophenyl)piperazine,C015068,"Cell Transformation, Neoplastic",MESH:D002471,3.01,FOS
dexbrompheniramine,C015121,"Cell Transformation, Neoplastic",MESH:D002471,4.56,KCNH2
indopan,C015293,Neoplasm Invasiveness,MESH:D009361,3.3,CYP2E1
propiverine,C015586,Neoplasm Metastasis,MESH:D009362,4.95,ANXA1
propiverine,C015586,Neoplasm Metastasis,MESH:D009362,4.95,CAT
propiverine,C015586,Neoplasm Metastasis,MESH:D009362,4.95,EZR
propiverine,C015586,Neoplasm Metastasis,MESH:D009362,4.95,PPIA
propiverine,C015586,Neoplasm Invasiveness,MESH:D009361,8.74,ANXA1
propiverine,C015586,Neoplasm Invasiveness,MESH:D009361,8.74,CALR
propiverine,C015586,Neoplasm Invasiveness,MESH:D009361,8.74,CAT
propiverine,C015586,Neoplasm Invasiveness,MESH:D009361,8.74,FN1
propiverine,C015586,Neoplasm Invasiveness,MESH:D009361,8.74,PKM
propiverine,C015586,Neoplasm Invasiveness,MESH:D009361,8.74,PRDX2
propiverine,C015586,Lymphatic Metastasis,MESH:D008207,3.92,ANXA1
propiverine,C015586,"Cell Transformation, Neoplastic",MESH:D002471,3.19,CAT
propiverine,C015586,"Cell Transformation, Neoplastic",MESH:D002471,3.19,FN1
lonidamine,C016371,"Cell Transformation, Neoplastic",MESH:D002471,2.86,BCL2
lonidamine,C016371,Neoplasm Metastasis,MESH:D009362,5.27,MAPK1
lonidamine,C016371,Neoplasm Metastasis,MESH:D009362,5.27,MAPK3
lonidamine,C016371,Neoplasm Invasiveness,MESH:D009361,5.38,MAPK1
lonidamine,C016371,Neoplasm Invasiveness,MESH:D009361,5.38,MAPK3
"3,3'-diindolylmethane",C016392,Lymphatic Metastasis,MESH:D008207,3.78,ERBB2
"3,3'-diindolylmethane",C016392,"Neoplasm Recurrence, Local",MESH:D009364,23.62,AR
"3,3'-diindolylmethane",C016392,"Neoplasm Recurrence, Local",MESH:D009364,23.62,ERBB2
"3,3'-diindolylmethane",C016392,"Neoplasm Recurrence, Local",MESH:D009364,23.62,ESR1
"3,3'-diindolylmethane",C016392,"Neoplasm Recurrence, Local",MESH:D009364,23.62,KLK3
"3,3'-diindolylmethane",C016392,"Neoplasm Recurrence, Local",MESH:D009364,23.62,PLAU
"3,3'-diindolylmethane",C016392,"Neoplasm Recurrence, Local",MESH:D009364,23.62,PTGS2
"3,3'-diindolylmethane",C016392,"Neoplasm Recurrence, Local",MESH:D009364,23.62,TYMS
"3,3'-diindolylmethane",C016392,Carcinogenesis,MESH:D063646,9.55,ERBB2
"3,3'-diindolylmethane",C016392,Carcinogenesis,MESH:D063646,9.55,NFE2L2
"3,3'-diindolylmethane",C016392,Carcinogenesis,MESH:D063646,9.55,TNFSF8
"3,3'-diindolylmethane",C016392,Neoplasm Seeding,MESH:D009366,5.21,CDH1
"3,3'-diindolylmethane",C016392,Neoplasm Metastasis,MESH:D009362,62.84,ABCB1
"3,3'-diindolylmethane",C016392,Neoplasm Metastasis,MESH:D009362,62.84,AHR
"3,3'-diindolylmethane",C016392,Neoplasm Metastasis,MESH:D009362,62.84,CDH1
"3,3'-diindolylmethane",C016392,Neoplasm Metastasis,MESH:D009362,62.84,CDH2
"3,3'-diindolylmethane",C016392,Neoplasm Metastasis,MESH:D009362,62.84,CXCR4
"3,3'-diindolylmethane",C016392,Neoplasm Metastasis,MESH:D009362,62.84,CYP19A1
"3,3'-diindolylmethane",C016392,Neoplasm Metastasis,MESH:D009362,62.84,ERBB2
"3,3'-diindolylmethane",C016392,Neoplasm Metastasis,MESH:D009362,62.84,ERCC4
"3,3'-diindolylmethane",C016392,Neoplasm Metastasis,MESH:D009362,62.84,ESR1
"3,3'-diindolylmethane",C016392,Neoplasm Metastasis,MESH:D009362,62.84,GDF15
"3,3'-diindolylmethane",C016392,Neoplasm Metastasis,MESH:D009362,62.84,IL2
"3,3'-diindolylmethane",C016392,Neoplasm Metastasis,MESH:D009362,62.84,IL6
"3,3'-diindolylmethane",C016392,Neoplasm Metastasis,MESH:D009362,62.84,MAPK1
"3,3'-diindolylmethane",C016392,Neoplasm Metastasis,MESH:D009362,62.84,MAPK3
"3,3'-diindolylmethane",C016392,Neoplasm Metastasis,MESH:D009362,62.84,MMP2
"3,3'-diindolylmethane",C016392,Neoplasm Metastasis,MESH:D009362,62.84,MMP9
"3,3'-diindolylmethane",C016392,Neoplasm Metastasis,MESH:D009362,62.84,MYC
"3,3'-diindolylmethane",C016392,Neoplasm Metastasis,MESH:D009362,62.84,NFE2L2
"3,3'-diindolylmethane",C016392,Neoplasm Metastasis,MESH:D009362,62.84,NME1
"3,3'-diindolylmethane",C016392,Neoplasm Metastasis,MESH:D009362,62.84,PLAU
"3,3'-diindolylmethane",C016392,Neoplasm Metastasis,MESH:D009362,62.84,PTGS2
"3,3'-diindolylmethane",C016392,Neoplasm Metastasis,MESH:D009362,62.84,SNAI1
"3,3'-diindolylmethane",C016392,Neoplasm Metastasis,MESH:D009362,62.84,SNAI2
"3,3'-diindolylmethane",C016392,Neoplasm Metastasis,MESH:D009362,62.84,TFPI2
"3,3'-diindolylmethane",C016392,Neoplasm Metastasis,MESH:D009362,62.84,TNF
"3,3'-diindolylmethane",C016392,Neoplasm Metastasis,MESH:D009362,62.84,TP53
"3,3'-diindolylmethane",C016392,"Neoplastic Cells, Circulating",MESH:D009360,5.48,ERBB2
"3,3'-diindolylmethane",C016392,"Neoplasm, Residual",MESH:D018365,4.83,IL2
"3,3'-diindolylmethane",C016392,"Cell Transformation, Neoplastic",MESH:D002471,35.25,ACTG1
"3,3'-diindolylmethane",C016392,"Cell Transformation, Neoplastic",MESH:D002471,35.25,BCL2
"3,3'-diindolylmethane",C016392,"Cell Transformation, Neoplastic",MESH:D002471,35.25,CCND1
"3,3'-diindolylmethane",C016392,"Cell Transformation, Neoplastic",MESH:D002471,35.25,CDH1
"3,3'-diindolylmethane",C016392,"Cell Transformation, Neoplastic",MESH:D002471,35.25,CXCR4
"3,3'-diindolylmethane",C016392,"Cell Transformation, Neoplastic",MESH:D002471,35.25,ESR1
"3,3'-diindolylmethane",C016392,"Cell Transformation, Neoplastic",MESH:D002471,35.25,GSK3B
"3,3'-diindolylmethane",C016392,"Cell Transformation, Neoplastic",MESH:D002471,35.25,IL6
"3,3'-diindolylmethane",C016392,"Cell Transformation, Neoplastic",MESH:D002471,35.25,KRT19
"3,3'-diindolylmethane",C016392,"Cell Transformation, Neoplastic",MESH:D002471,35.25,MDM2
"3,3'-diindolylmethane",C016392,"Cell Transformation, Neoplastic",MESH:D002471,35.25,MMP9
"3,3'-diindolylmethane",C016392,"Cell Transformation, Neoplastic",MESH:D002471,35.25,MYC
"3,3'-diindolylmethane",C016392,"Cell Transformation, Neoplastic",MESH:D002471,35.25,NOS2
"3,3'-diindolylmethane",C016392,"Cell Transformation, Neoplastic",MESH:D002471,35.25,RELA
"3,3'-diindolylmethane",C016392,"Cell Transformation, Neoplastic",MESH:D002471,35.25,SNAI1
"3,3'-diindolylmethane",C016392,"Cell Transformation, Neoplastic",MESH:D002471,35.25,TP53
"3,3'-diindolylmethane",C016392,"Neoplasm Regression, Spontaneous",MESH:D009365,5.62,TNFSF8
"3,3'-diindolylmethane",C016392,Neoplasm Invasiveness,MESH:D009361,57.86,AHR
"3,3'-diindolylmethane",C016392,Neoplasm Invasiveness,MESH:D009361,57.86,CDH1
"3,3'-diindolylmethane",C016392,Neoplasm Invasiveness,MESH:D009361,57.86,CDH2
"3,3'-diindolylmethane",C016392,Neoplasm Invasiveness,MESH:D009361,57.86,CTSB
"3,3'-diindolylmethane",C016392,Neoplasm Invasiveness,MESH:D009361,57.86,CTSD
"3,3'-diindolylmethane",C016392,Neoplasm Invasiveness,MESH:D009361,57.86,CXCR4
"3,3'-diindolylmethane",C016392,Neoplasm Invasiveness,MESH:D009361,57.86,DNMT1
"3,3'-diindolylmethane",C016392,Neoplasm Invasiveness,MESH:D009361,57.86,ESR1
"3,3'-diindolylmethane",C016392,Neoplasm Invasiveness,MESH:D009361,57.86,HMOX1
"3,3'-diindolylmethane",C016392,Neoplasm Invasiveness,MESH:D009361,57.86,IL6
"3,3'-diindolylmethane",C016392,Neoplasm Invasiveness,MESH:D009361,57.86,KRT19
"3,3'-diindolylmethane",C016392,Neoplasm Invasiveness,MESH:D009361,57.86,MAPK1
"3,3'-diindolylmethane",C016392,Neoplasm Invasiveness,MESH:D009361,57.86,MAPK3
"3,3'-diindolylmethane",C016392,Neoplasm Invasiveness,MESH:D009361,57.86,MMP2
"3,3'-diindolylmethane",C016392,Neoplasm Invasiveness,MESH:D009361,57.86,MMP9
"3,3'-diindolylmethane",C016392,Neoplasm Invasiveness,MESH:D009361,57.86,NFE2L2
"3,3'-diindolylmethane",C016392,Neoplasm Invasiveness,MESH:D009361,57.86,NME1
"3,3'-diindolylmethane",C016392,Neoplasm Invasiveness,MESH:D009361,57.86,PLAU
"3,3'-diindolylmethane",C016392,Neoplasm Invasiveness,MESH:D009361,57.86,RELA
"3,3'-diindolylmethane",C016392,Neoplasm Invasiveness,MESH:D009361,57.86,SNAI1
"3,3'-diindolylmethane",C016392,Neoplasm Invasiveness,MESH:D009361,57.86,SNAI2
"3,3'-diindolylmethane",C016392,Neoplasm Invasiveness,MESH:D009361,57.86,TF
"3,3'-diindolylmethane",C016392,Neoplasm Invasiveness,MESH:D009361,57.86,TIMP1
"3,3'-diindolylmethane",C016392,Neoplasm Invasiveness,MESH:D009361,57.86,TNF
afimoxifene,C016601,"Cell Transformation, Neoplastic",MESH:D002471,36.27,BCL2
afimoxifene,C016601,"Cell Transformation, Neoplastic",MESH:D002471,36.27,CCND1
afimoxifene,C016601,"Cell Transformation, Neoplastic",MESH:D002471,36.27,CDH1
afimoxifene,C016601,"Cell Transformation, Neoplastic",MESH:D002471,36.27,EDN1
afimoxifene,C016601,"Cell Transformation, Neoplastic",MESH:D002471,36.27,EGF
afimoxifene,C016601,"Cell Transformation, Neoplastic",MESH:D002471,36.27,ERRFI1
afimoxifene,C016601,"Cell Transformation, Neoplastic",MESH:D002471,36.27,ESR1
afimoxifene,C016601,"Cell Transformation, Neoplastic",MESH:D002471,36.27,FN1
afimoxifene,C016601,"Cell Transformation, Neoplastic",MESH:D002471,36.27,FOS
afimoxifene,C016601,"Cell Transformation, Neoplastic",MESH:D002471,36.27,IGF1R
afimoxifene,C016601,"Cell Transformation, Neoplastic",MESH:D002471,36.27,IL7R
afimoxifene,C016601,"Cell Transformation, Neoplastic",MESH:D002471,36.27,IRS1
afimoxifene,C016601,"Cell Transformation, Neoplastic",MESH:D002471,36.27,JUN
afimoxifene,C016601,"Cell Transformation, Neoplastic",MESH:D002471,36.27,KRAS
afimoxifene,C016601,"Cell Transformation, Neoplastic",MESH:D002471,36.27,KRT19
afimoxifene,C016601,"Cell Transformation, Neoplastic",MESH:D002471,36.27,MAPK8
afimoxifene,C016601,"Cell Transformation, Neoplastic",MESH:D002471,36.27,MIR21
afimoxifene,C016601,"Cell Transformation, Neoplastic",MESH:D002471,36.27,MYC
afimoxifene,C016601,"Cell Transformation, Neoplastic",MESH:D002471,36.27,NANOG
afimoxifene,C016601,"Cell Transformation, Neoplastic",MESH:D002471,36.27,PDCD4
afimoxifene,C016601,"Cell Transformation, Neoplastic",MESH:D002471,36.27,TFRC
afimoxifene,C016601,"Cell Transformation, Neoplastic",MESH:D002471,36.27,TNFAIP3
afimoxifene,C016601,"Cell Transformation, Neoplastic",MESH:D002471,36.27,TP63
afimoxifene,C016601,"Cell Transformation, Neoplastic",MESH:D002471,36.27,TSC22D1
afimoxifene,C016601,"Cell Transformation, Neoplastic",MESH:D002471,36.27,ZEB1
afimoxifene,C016601,Neoplasm Metastasis,MESH:D009362,50.64,ACKR3
afimoxifene,C016601,Neoplasm Metastasis,MESH:D009362,50.64,AHR
afimoxifene,C016601,Neoplasm Metastasis,MESH:D009362,50.64,ALOX5
afimoxifene,C016601,Neoplasm Metastasis,MESH:D009362,50.64,CD44
afimoxifene,C016601,Neoplasm Metastasis,MESH:D009362,50.64,CDH1
afimoxifene,C016601,Neoplasm Metastasis,MESH:D009362,50.64,CSTA
afimoxifene,C016601,Neoplasm Metastasis,MESH:D009362,50.64,CXCL12
afimoxifene,C016601,Neoplasm Metastasis,MESH:D009362,50.64,CYP19A1
afimoxifene,C016601,Neoplasm Metastasis,MESH:D009362,50.64,EGF
afimoxifene,C016601,Neoplasm Metastasis,MESH:D009362,50.64,EGFR
afimoxifene,C016601,Neoplasm Metastasis,MESH:D009362,50.64,ERBB2
afimoxifene,C016601,Neoplasm Metastasis,MESH:D009362,50.64,ERBB3
afimoxifene,C016601,Neoplasm Metastasis,MESH:D009362,50.64,ESR1
afimoxifene,C016601,Neoplasm Metastasis,MESH:D009362,50.64,FLT1
afimoxifene,C016601,Neoplasm Metastasis,MESH:D009362,50.64,GAB2
afimoxifene,C016601,Neoplasm Metastasis,MESH:D009362,50.64,IGF1
afimoxifene,C016601,Neoplasm Metastasis,MESH:D009362,50.64,KRAS
afimoxifene,C016601,Neoplasm Metastasis,MESH:D009362,50.64,MAPK1
afimoxifene,C016601,Neoplasm Metastasis,MESH:D009362,50.64,MAPK3
afimoxifene,C016601,Neoplasm Metastasis,MESH:D009362,50.64,MAPK9
afimoxifene,C016601,Neoplasm Metastasis,MESH:D009362,50.64,MET
afimoxifene,C016601,Neoplasm Metastasis,MESH:D009362,50.64,MYC
afimoxifene,C016601,Neoplasm Metastasis,MESH:D009362,50.64,NCOA1
afimoxifene,C016601,Neoplasm Metastasis,MESH:D009362,50.64,PIK3C2B
afimoxifene,C016601,Neoplasm Metastasis,MESH:D009362,50.64,SERPINA1
afimoxifene,C016601,Neoplasm Metastasis,MESH:D009362,50.64,SLC39A6
afimoxifene,C016601,Neoplasm Metastasis,MESH:D009362,50.64,SOX9
afimoxifene,C016601,Neoplasm Metastasis,MESH:D009362,50.64,SRSF1
afimoxifene,C016601,Neoplasm Metastasis,MESH:D009362,50.64,STAT1
afimoxifene,C016601,Neoplasm Metastasis,MESH:D009362,50.64,TNF
afimoxifene,C016601,Neoplasm Metastasis,MESH:D009362,50.64,TP63
afimoxifene,C016601,Neoplasm Metastasis,MESH:D009362,50.64,TPM4
afimoxifene,C016601,Neoplasm Metastasis,MESH:D009362,50.64,TWIST1
afimoxifene,C016601,Neoplasm Metastasis,MESH:D009362,50.64,VEGFA
afimoxifene,C016601,Carcinogenesis,MESH:D063646,6.41,BRAF
afimoxifene,C016601,Carcinogenesis,MESH:D063646,6.41,ERBB2
afimoxifene,C016601,Carcinogenesis,MESH:D063646,6.41,KRAS
afimoxifene,C016601,Neoplasm Invasiveness,MESH:D009361,41.08,AHNAK
afimoxifene,C016601,Neoplasm Invasiveness,MESH:D009361,41.08,AHR
afimoxifene,C016601,Neoplasm Invasiveness,MESH:D009361,41.08,ALOX5
afimoxifene,C016601,Neoplasm Invasiveness,MESH:D009361,41.08,BCAR1
afimoxifene,C016601,Neoplasm Invasiveness,MESH:D009361,41.08,CDH1
afimoxifene,C016601,Neoplasm Invasiveness,MESH:D009361,41.08,CTSD
afimoxifene,C016601,Neoplasm Invasiveness,MESH:D009361,41.08,CXCL12
afimoxifene,C016601,Neoplasm Invasiveness,MESH:D009361,41.08,EGF
afimoxifene,C016601,Neoplasm Invasiveness,MESH:D009361,41.08,EGFR
afimoxifene,C016601,Neoplasm Invasiveness,MESH:D009361,41.08,ENO1
afimoxifene,C016601,Neoplasm Invasiveness,MESH:D009361,41.08,EPS8
afimoxifene,C016601,Neoplasm Invasiveness,MESH:D009361,41.08,ESR1
afimoxifene,C016601,Neoplasm Invasiveness,MESH:D009361,41.08,FN1
afimoxifene,C016601,Neoplasm Invasiveness,MESH:D009361,41.08,GAB2
afimoxifene,C016601,Neoplasm Invasiveness,MESH:D009361,41.08,IGF1
afimoxifene,C016601,Neoplasm Invasiveness,MESH:D009361,41.08,ITPK1
afimoxifene,C016601,Neoplasm Invasiveness,MESH:D009361,41.08,KRT19
afimoxifene,C016601,Neoplasm Invasiveness,MESH:D009361,41.08,MAPK1
afimoxifene,C016601,Neoplasm Invasiveness,MESH:D009361,41.08,MAPK3
afimoxifene,C016601,Neoplasm Invasiveness,MESH:D009361,41.08,MET
afimoxifene,C016601,Neoplasm Invasiveness,MESH:D009361,41.08,MIR21
afimoxifene,C016601,Neoplasm Invasiveness,MESH:D009361,41.08,MT2A
afimoxifene,C016601,Neoplasm Invasiveness,MESH:D009361,41.08,PDCD4
afimoxifene,C016601,Neoplasm Invasiveness,MESH:D009361,41.08,SMPD1
afimoxifene,C016601,Neoplasm Invasiveness,MESH:D009361,41.08,SOX9
afimoxifene,C016601,Neoplasm Invasiveness,MESH:D009361,41.08,TNF
afimoxifene,C016601,Neoplasm Invasiveness,MESH:D009361,41.08,TWIST1
afimoxifene,C016601,Neoplasm Invasiveness,MESH:D009361,41.08,ZEB1
afimoxifene,C016601,Neoplasm Invasiveness,MESH:D009361,41.08,ZFP36
afimoxifene,C016601,Neoplasm Seeding,MESH:D009366,4.61,CDH1
afimoxifene,C016601,"Neoplasm Recurrence, Local",MESH:D009364,12.49,AR
afimoxifene,C016601,"Neoplasm Recurrence, Local",MESH:D009364,12.49,EGFR
afimoxifene,C016601,"Neoplasm Recurrence, Local",MESH:D009364,12.49,ERBB2
afimoxifene,C016601,"Neoplasm Recurrence, Local",MESH:D009364,12.49,ESR1
afimoxifene,C016601,"Neoplasm Recurrence, Local",MESH:D009364,12.49,VEGFA
afimoxifene,C016601,"Neoplasm Recurrence, Local",MESH:D009364,12.49,YWHAZ
afimoxifene,C016601,Lymphatic Metastasis,MESH:D008207,12.2,BRAF
afimoxifene,C016601,Lymphatic Metastasis,MESH:D008207,12.2,ERBB2
afimoxifene,C016601,Lymphatic Metastasis,MESH:D008207,12.2,MET
afimoxifene,C016601,Lymphatic Metastasis,MESH:D008207,12.2,MT1A
afimoxifene,C016601,Lymphatic Metastasis,MESH:D008207,12.2,MTOR
afimoxifene,C016601,"Neoplastic Cells, Circulating",MESH:D009360,4.87,ERBB2
butoconazole,C017125,"Cell Transformation, Neoplastic",MESH:D002471,4.56,KCNH2
estrone sulfate,C017296,Neoplasm Invasiveness,MESH:D009361,4.88,EGF
estrone sulfate,C017296,Neoplasm Invasiveness,MESH:D009361,4.88,IL6
estrone sulfate,C017296,"Cell Transformation, Neoplastic",MESH:D002471,5.14,EGF
estrone sulfate,C017296,"Cell Transformation, Neoplastic",MESH:D002471,5.14,IL6
estrone sulfate,C017296,Neoplasm Metastasis,MESH:D009362,4.77,EGF
estrone sulfate,C017296,Neoplasm Metastasis,MESH:D009362,4.77,IL6
norgestimate,C017576,"Neoplasm Recurrence, Local",MESH:D009364,4.04,AR
levomepromazine maleate,C017901,"Cell Transformation, Neoplastic",MESH:D002471,4.36,KCNH2
rifapentine,C018421,"Neoplasm Recurrence, Local",MESH:D009364,4.68,AR
flubendazole,C018945,"Cell Transformation, Neoplastic",MESH:D002471,34.52,BCL2
flubendazole,C018945,"Cell Transformation, Neoplastic",MESH:D002471,34.52,CDH1
flubendazole,C018945,"Cell Transformation, Neoplastic",MESH:D002471,34.52,MAPK8
flubendazole,C018945,"Cell Transformation, Neoplastic",MESH:D002471,34.52,PTK2
flubendazole,C018945,"Cell Transformation, Neoplastic",MESH:D002471,34.52,RAC1
flubendazole,C018945,"Cell Transformation, Neoplastic",MESH:D002471,34.52,RELA
flubendazole,C018945,"Cell Transformation, Neoplastic",MESH:D002471,34.52,TGFB1
flubendazole,C018945,"Cell Transformation, Neoplastic",MESH:D002471,34.52,TP53
flubendazole,C018945,Neoplasm Seeding,MESH:D009366,6.47,CDH1
flubendazole,C018945,Neoplasm Invasiveness,MESH:D009361,22.91,CDH1
flubendazole,C018945,Neoplasm Invasiveness,MESH:D009361,22.91,CDH2
flubendazole,C018945,Neoplasm Invasiveness,MESH:D009361,22.91,PTK2
flubendazole,C018945,Neoplasm Invasiveness,MESH:D009361,22.91,RELA
flubendazole,C018945,Neoplasm Invasiveness,MESH:D009361,22.91,RHOA
flubendazole,C018945,Neoplasm Invasiveness,MESH:D009361,22.91,TGFB1
flubendazole,C018945,Neoplasm Metastasis,MESH:D009362,17.85,CDH1
flubendazole,C018945,Neoplasm Metastasis,MESH:D009362,17.85,CDH2
flubendazole,C018945,Neoplasm Metastasis,MESH:D009362,17.85,RAC1
flubendazole,C018945,Neoplasm Metastasis,MESH:D009362,17.85,TGFB1
flubendazole,C018945,Neoplasm Metastasis,MESH:D009362,17.85,TP53
flubendazole,C018945,"Neoplasm Regression, Spontaneous",MESH:D009365,5.81,TGFB1
isoconazole,C020382,"Cell Transformation, Neoplastic",MESH:D002471,4.9,KCNH2
tetrathiomolybdate,C020809,Lymphatic Metastasis,MESH:D008207,3.52,SOD2
tetrathiomolybdate,C020809,"Neoplasm Recurrence, Local",MESH:D009364,10.19,EGFR
tetrathiomolybdate,C020809,"Neoplasm Recurrence, Local",MESH:D009364,10.19,PTGS2
tetrathiomolybdate,C020809,"Neoplasm Recurrence, Local",MESH:D009364,10.19,VEGFA
tetrathiomolybdate,C020809,"Neoplasm, Residual",MESH:D018365,5.15,IL2
tetrathiomolybdate,C020809,Neoplasm Metastasis,MESH:D009362,49.39,AGTR2
tetrathiomolybdate,C020809,Neoplasm Metastasis,MESH:D009362,49.39,CXCR4
tetrathiomolybdate,C020809,Neoplasm Metastasis,MESH:D009362,49.39,EGF
tetrathiomolybdate,C020809,Neoplasm Metastasis,MESH:D009362,49.39,EGFR
tetrathiomolybdate,C020809,Neoplasm Metastasis,MESH:D009362,49.39,IGF1
tetrathiomolybdate,C020809,Neoplasm Metastasis,MESH:D009362,49.39,IL2
tetrathiomolybdate,C020809,Neoplasm Metastasis,MESH:D009362,49.39,IL6
tetrathiomolybdate,C020809,Neoplasm Metastasis,MESH:D009362,49.39,MAPK1
tetrathiomolybdate,C020809,Neoplasm Metastasis,MESH:D009362,49.39,MAPK3
tetrathiomolybdate,C020809,Neoplasm Metastasis,MESH:D009362,49.39,NFE2L2
tetrathiomolybdate,C020809,Neoplasm Metastasis,MESH:D009362,49.39,PTGS2
tetrathiomolybdate,C020809,Neoplasm Metastasis,MESH:D009362,49.39,SLC7A11
tetrathiomolybdate,C020809,Neoplasm Metastasis,MESH:D009362,49.39,SOD2
tetrathiomolybdate,C020809,Neoplasm Metastasis,MESH:D009362,49.39,SP1
tetrathiomolybdate,C020809,Neoplasm Metastasis,MESH:D009362,49.39,TGFB1
tetrathiomolybdate,C020809,Neoplasm Metastasis,MESH:D009362,49.39,TNF
tetrathiomolybdate,C020809,Neoplasm Metastasis,MESH:D009362,49.39,TP53
tetrathiomolybdate,C020809,Neoplasm Metastasis,MESH:D009362,49.39,VEGFA
tetrathiomolybdate,C020809,Carcinogenesis,MESH:D063646,3.4,NFE2L2
tetrathiomolybdate,C020809,Anaplasia,MESH:D000708,5.12,HIF1A
tetrathiomolybdate,C020809,Neoplasm Invasiveness,MESH:D009361,50.7,CCL2
tetrathiomolybdate,C020809,Neoplasm Invasiveness,MESH:D009361,50.7,CXCR4
tetrathiomolybdate,C020809,Neoplasm Invasiveness,MESH:D009361,50.7,EGF
tetrathiomolybdate,C020809,Neoplasm Invasiveness,MESH:D009361,50.7,EGFR
tetrathiomolybdate,C020809,Neoplasm Invasiveness,MESH:D009361,50.7,HIF1A
tetrathiomolybdate,C020809,Neoplasm Invasiveness,MESH:D009361,50.7,HMGCS2
tetrathiomolybdate,C020809,Neoplasm Invasiveness,MESH:D009361,50.7,HMOX1
tetrathiomolybdate,C020809,Neoplasm Invasiveness,MESH:D009361,50.7,IGF1
tetrathiomolybdate,C020809,Neoplasm Invasiveness,MESH:D009361,50.7,IL1B
tetrathiomolybdate,C020809,Neoplasm Invasiveness,MESH:D009361,50.7,IL6
tetrathiomolybdate,C020809,Neoplasm Invasiveness,MESH:D009361,50.7,MAPK1
tetrathiomolybdate,C020809,Neoplasm Invasiveness,MESH:D009361,50.7,MAPK3
tetrathiomolybdate,C020809,Neoplasm Invasiveness,MESH:D009361,50.7,NFE2L2
tetrathiomolybdate,C020809,Neoplasm Invasiveness,MESH:D009361,50.7,PTK2
tetrathiomolybdate,C020809,Neoplasm Invasiveness,MESH:D009361,50.7,SOD2
